,TCpol,TCs,Amyg,OFCi,INSa,OFCm,TCc,OFCl,TCi,PHC,INS-G,PMCvl,VACv,INSp,PFCpol,HIP,sACC,PFCvl,V2,PFCm,TCv,VACd,V1-right,PFCcl,A2,CCr,CCp,ACC,S2,S1,A1,M1,PCi,PCm,PFCdm,PCip,PCs,FEF,PFCdl,PMCm,PMCdl,Thal-Front,Thal-Temp,Thal-OccPar,BG-caud,BG-put,BG-pall,BG-nac,TCpol.1,TCs.1,Amyg.1,OFCi.1,INSa.1,OFCm.1,TCc.1,OFCl.1,TCi.1,PHC.1,INS-G.1,PMCvl.1,VACv.1,INSp.1,PFCpol.1,HIP.1,sACC.1,PFCvl.1,V2.1,PFCm.1,TCv.1,VACd.1,V1-left,PFCcl.1,A2.1,CCr.1,CCp.1,ACC.1,S2.1,S1.1,A1.1,M1.1,PCi.1,PCm.1,PFCdm.1,PCip.1,PCs.1,FEF.1,PFCdl.1,PMCm.1,PMCdl.1,Thal-Front.1,Thal-Temp.1,Thal-OccPar.1,BG-caud.1,BG-put.1,BG-pall.1,BG-nac.1
P5254,0.2552140951156616,0.2463838011026382,0.467692881822586,0.4605494141578674,0.2411713153123855,0.4478064775466919,0.3614983856678009,0.403764933347702,0.4729003310203552,0.3121765553951263,0.3388800919055938,0.2335853725671768,0.5409801602363586,0.29780974984169,0.2958028316497803,0.3222950994968414,0.367610901594162,0.218601644039154,0.4314215779304504,0.3276208937168121,0.5737931728363037,0.3523400127887726,0.447953313589096,0.1589884161949157,0.3571417927742004,0.4710091352462768,0.3271226584911346,0.3459891676902771,0.3566467463970184,0.2079084813594818,0.5982061624526978,0.2793841660022735,0.2761927843093872,0.4177125096321106,0.3129672408103943,0.2812591195106506,0.4751247465610504,0.2673056125640869,0.2105021625757217,0.2333217710256576,0.2477067112922668,0.5100295543670654,0.5276938676834106,0.4134657382965088,0.4812477529048919,0.4212218821048736,0.3777771294116974,0.4855925440788269,0.6112589836120605,0.2534534037113189,0.4144604802131653,0.5074923038482666,0.2100927680730819,0.3773409128189087,0.3865385353565216,0.3013712167739868,0.4387685060501098,0.3761084973812103,0.3815662562847137,0.2948363721370697,0.3934141993522644,0.2304031550884246,0.3273858726024627,0.2874972522258758,0.3837761580944061,0.2576630413532257,0.372910737991333,0.3202366828918457,0.5718356370925903,0.2839798331260681,0.4846658706665039,0.1845569759607315,0.4086460769176483,0.5207490921020508,0.3458048701286316,0.2768169045448303,0.3917210102081299,0.2409977465867996,0.6218714118003845,0.3012851178646087,0.275204062461853,0.4687120318412781,0.379616916179657,0.2658726274967193,0.3362573981285095,0.2992031574249267,0.3043750524520874,0.3236138820648193,0.2958215177059173,0.6175585389137268,0.6036924719810486,0.4492990374565124,0.4632070958614349,0.4397380948066711,0.42251718044281,0.5072071552276611
P5253,0.3634255826473236,0.313697874546051,0.4675058126449585,0.27332404255867,0.3731873333454132,0.3347449004650116,0.3982419073581695,0.4740364253520965,0.5074817538261414,0.3897102475166321,0.4869849681854248,0.4822838902473449,0.4827997982501983,0.4634373188018799,0.6383342146873474,0.3600932955741882,0.495618611574173,0.4944054186344147,0.4567931592464447,0.70920330286026,0.551571786403656,0.3761807978153229,0.5643112659454346,0.6145544052124023,0.3972391188144684,0.4790899157524109,0.4756681025028229,0.4635159373283386,0.5696849822998047,0.3789121210575104,0.6663848161697388,0.287908524274826,0.2654494643211365,0.4799718856811523,0.6687281727790833,0.4252610504627228,0.3899223208427429,0.313911885023117,0.4603988230228424,0.399672120809555,0.4423471987247467,0.4698637127876282,0.446416437625885,0.4444505274295807,0.6007024049758911,0.5015392899513245,0.5048332810401917,0.573196530342102,0.2600282728672027,0.2150453776121139,0.3634603023529053,0.2270377427339553,0.4014431834220886,0.2747534513473511,0.4150300621986389,0.3875748515129089,0.3920011222362518,0.4636235535144806,0.4735931754112243,0.3949257135391235,0.4264885485172272,0.4099881649017334,0.5473262667655945,0.3856671750545501,0.4946898519992828,0.4267394840717315,0.5236495733261108,0.6577437520027161,0.6142500638961792,0.3361114859580993,0.5754755735397339,0.5670475959777832,0.3183494806289673,0.5419099926948547,0.4309828877449035,0.4086122214794159,0.3510171473026275,0.2718104422092438,0.4610071182250976,0.2661040723323822,0.3969442546367645,0.4787523150444031,0.6245896220207214,0.4267862439155578,0.3554752767086029,0.3830195367336273,0.5214516520500183,0.38226118683815,0.4526759386062622,0.4917995035648346,0.4311733543872833,0.4851532578468323,0.6912383437156677,0.4618379175662994,0.4106194674968719,0.4804471135139465
P5201,0.4293411672115326,0.2775306701660156,0.3883319199085235,0.3150664567947387,0.2441798895597458,0.2446488589048385,0.3373961448669433,0.2354535460472107,0.6041683554649353,0.3288118243217468,0.4916923642158508,0.3390345573425293,0.6129239797592163,0.4293989241123199,0.3100231289863586,0.3709273338317871,0.3936772048473358,0.3518087863922119,0.3869467675685882,0.4465410709381103,0.4820966124534607,0.2924213111400604,0.371879369020462,0.2434802502393722,0.464403748512268,0.4428423643112182,0.3229070901870727,0.4105377197265625,0.4474004209041595,0.2706147730350494,0.5109075307846069,0.2809428572654724,0.2522075772285461,0.4877493977546692,0.4535832405090332,0.3634584248065948,0.586116373538971,0.4318396151065826,0.3622593283653259,0.445276528596878,0.433875024318695,0.4711386561393738,0.2537189424037933,0.374840646982193,0.3520179092884063,0.5489562153816223,0.4644733965396881,0.5654041767120361,0.4325594305992126,0.3066051006317138,0.4098705053329468,0.2151480466127395,0.3548521101474762,0.2660222947597503,0.4037621319293976,0.1964630782604217,0.5798531174659729,0.3390113413333893,0.3067196011543274,0.2913970351219177,0.506089985370636,0.4758748412132263,0.2819296717643738,0.3693461418151855,0.4002949893474579,0.2923809289932251,0.5273337364196777,0.4275913834571838,0.4697894155979156,0.3324073255062103,0.4104194343090057,0.245127335190773,0.4502238631248474,0.4899987876415252,0.3895246088504791,0.4075842499732971,0.4634616374969482,0.3807314336299896,0.6155192852020264,0.2506136000156402,0.3031770884990692,0.4352664053440094,0.5745174288749695,0.3527033627033233,0.5551823377609253,0.3738683760166168,0.2906069159507751,0.3793642520904541,0.3510401546955108,0.3995758593082428,0.3167802691459656,0.3481442630290985,0.3442131280899048,0.546256959438324,0.4190736413002014,0.4470796585083008
P5206,0.3665463924407959,0.2590070068836212,0.6583933234214783,0.3384248912334442,0.3040919005870819,0.5001097917556763,0.352249413728714,0.4917005896568298,0.5267487168312073,0.3070427775382995,0.2907566428184509,0.2770293056964874,0.5798433423042297,0.4098595380783081,0.4092347323894501,0.3830256462097168,0.2833921313285827,0.3253777623176574,0.483999639749527,0.3173830509185791,0.4900397062301636,0.3718597292900085,0.5201925039291382,0.3671312630176544,0.4133598804473877,0.4209672808647156,0.5452366471290588,0.339978963136673,0.6300569772720337,0.3402356803417206,0.6592189073562622,0.2802582383155823,0.171939730644226,0.3388984799385071,0.3607753813266754,0.401306003332138,0.3776291608810425,0.2733493745326996,0.2790187299251556,0.3625962138175964,0.4513781368732452,0.4573805928230285,0.4025725722312927,0.6255240440368652,0.4250186085700989,0.4181071519851684,0.3262434005737304,0.5309813022613525,0.3528477251529693,0.3484255075454712,0.4120058715343475,0.2356038838624954,0.2962784171104431,0.3232983946800232,0.3755757808685303,0.3079184293746948,0.6108191013336182,0.3454497456550598,0.4406159222126007,0.3700909912586212,0.4855296909809112,0.3714033663272857,0.3994906544685364,0.3570597767829895,0.3224920928478241,0.2306965887546539,0.4022346436977386,0.3574542701244354,0.6042780876159668,0.2914710640907287,0.5138861536979675,0.2574431300163269,0.4650247395038605,0.7024348974227905,0.4866871535778045,0.2171854525804519,0.5854756832122803,0.2757969796657562,0.6741684675216675,0.3070707023143768,0.1831150352954864,0.385017067193985,0.3437272310256958,0.326582670211792,0.3028116226196289,0.2337640970945358,0.2758263647556305,0.3646638691425323,0.4778148829936981,0.4171957969665527,0.4742754995822906,0.6205657720565796,0.4368709623813629,0.4510653018951416,0.3969343304634094,0.5621979236602783
P5230,0.27116596698760986,0.2593047618865967,0.32132193446159363,0.37084949016571045,0.3262520432472229,0.3158973753452301,0.3628503084182739,0.21979966759681702,0.5973570346832275,0.4938829243183136,0.29265305399894714,0.20012542605400085,0.3370262384414673,0.2723921239376068,0.3175089657306671,0.22773098945617676,0.3490479588508606,0.22120502591133118,0.4805832505226135,0.38020047545433044,0.4734675884246826,0.2280896008014679,0.3148146867752075,0.2119201421737671,0.42092809081077576,0.5684272050857544,0.4648946523666382,0.2730424404144287,0.3079925775527954,0.2985450029373169,0.4481595754623413,0.20716996490955353,0.23060518503189087,0.29156172275543213,0.37345853447914124,0.34831252694129944,0.2927846312522888,0.3521250784397125,0.3664766252040863,0.27265796065330505,0.24763378500938416,0.4311678409576416,0.4627850651741028,0.315672904253006,0.4349203109741211,0.398027628660202,0.33418798446655273,0.4939859211444855,0.2864476442337036,0.26965856552124023,0.30941689014434814,0.31686627864837646,0.28132662177085876,0.28045475482940674,0.3092689514160156,0.3431975543498993,0.5565527081489563,0.2862485349178314,0.3414456248283386,0.19856376945972443,0.30632534623146057,0.2530249357223511,0.28257134556770325,0.32952186465263367,0.38213297724723816,0.19560983777046204,0.5051307082176208,0.3385530710220337,0.405507892370224,0.21285057067871094,0.35245218873023987,0.15103024244308472,0.44065621495246887,0.41762521862983704,0.4074472486972809,0.19644585251808167,0.3712756931781769,0.29604193568229675,0.44567689299583435,0.20460186898708344,0.22980622947216034,0.3963180482387543,0.3602302670478821,0.28827205300331116,0.2659008800983429,0.28913289308547974,0.3359984755516052,0.2427828013896942,0.2326640635728836,0.41931042075157166,0.5151797533035278,0.37616485357284546,0.38286882638931274,0.38946035504341125,0.3789333701133728,0.3641625642776489
P5237,0.43616148829460144,0.1961885392665863,,0.45002874732017517,0.5563336610794067,0.3844226598739624,0.6896668076515198,0.3542250394821167,0.914002001285553,0.9803646802902222,,0.3302980363368988,0.5743147134780884,0.41926059126853943,,0.7540664076805115,,0.3733775019645691,0.48792973160743713,1.0000003576278687,0.9200593829154968,0.44269809126853943,0.40811559557914734,0.2772659361362457,0.6364659667015076,,0.5280823111534119,0.28283005952835083,0.6239102482795715,0.2835891842842102,,0.2972785532474518,0.23928198218345642,0.6784705519676208,0.9632388353347778,0.3300171196460724,0.4746726155281067,0.9534424543380737,0.4080473482608795,0.46525683999061584,0.41178151965141296,,0.8118025660514832,,0.6488121151924133,0.8301467895507812,,,0.6416211724281311,0.23053216934204102,,0.26643845438957214,0.9014236330986023,0.6061644554138184,0.427743524312973,0.4168429374694824,0.8401349186897278,0.8384614586830139,,0.43307507038116455,0.8381441235542297,0.3611830174922943,,0.695376455783844,,0.3890163004398346,0.3931931257247925,,0.854925274848938,0.36107611656188965,0.39767390489578247,0.19075801968574524,0.5885897874832153,0.9991279244422913,0.4273500442504883,0.26637014746665955,0.6110820770263672,0.41296595335006714,,0.3858585059642792,0.29461029171943665,0.7496655583381653,,0.42821893095970154,0.5452736020088196,,0.3573547601699829,0.7260312438011169,0.9215506911277771,,,,0.49806684255599976,0.8719273805618286,,
P5208,0.24872002005577087,0.2164515107870102,0.31372013688087463,0.417410671710968,0.3757787048816681,0.3089185953140259,0.19892095029354095,0.3742982745170593,0.2774792015552521,0.3769385516643524,0.3823530077934265,0.18217378854751587,0.3063001334667206,0.3101736307144165,0.4371400773525238,0.2771298289299011,0.7194124460220337,0.44163525104522705,0.31195735931396484,0.37650609016418457,0.3393303453922272,0.27144163846969604,0.5689787268638611,0.22464221715927124,0.3813578188419342,0.5954264402389526,0.2864770293235779,0.27738770842552185,0.35719433426856995,0.2575507164001465,0.3984981179237366,0.17681846022605896,0.298726886510849,0.4564119279384613,0.26031026244163513,0.2796039879322052,0.3923547565937042,0.2771282494068146,0.23842070996761322,0.4073556959629059,0.31059396266937256,0.2883228063583374,0.2919621765613556,0.28486329317092896,0.40737155079841614,0.37648406624794006,0.23719266057014465,0.4780294597148895,0.24354909360408783,0.20757244527339935,0.2818995714187622,0.4345862567424774,0.522213339805603,0.29245397448539734,0.2670884132385254,0.2716657817363739,0.36355727910995483,0.3134377598762512,0.4239000678062439,0.24589286744594574,0.32722195982933044,0.2855084240436554,0.3785867393016815,0.2929641604423523,0.5468094944953918,0.3314609229564667,0.3428637683391571,0.403249055147171,0.3309049904346466,0.21105246245861053,0.48118528723716736,0.24923008680343628,0.36128807067871094,0.48145556449890137,0.35092639923095703,0.1973821222782135,0.34482401609420776,0.22842937707901,0.4359142780303955,0.13724088668823242,0.25894349813461304,0.5172252058982849,0.36031386256217957,0.2821381092071533,0.3388274908065796,0.24026696383953094,0.30481061339378357,0.3042106032371521,0.3313000500202179,0.3646908402442932,0.23374371230602264,0.3328748047351837,0.38882243633270264,0.3381107449531555,0.415267676115036,0.4176378548145294
P5252,0.6711296439170837,0.320370614528656,0.4196436107158661,0.28161895275115967,0.39839109778404236,0.25578612089157104,0.4420313537120819,0.2768150568008423,0.5835595726966858,0.4740281403064728,0.3877147138118744,0.31368768215179443,0.6356371641159058,0.41029658913612366,0.2896725833415985,0.456535279750824,0.3268360495567322,0.33786728978157043,0.41954222321510315,0.46742281317710876,0.6461050510406494,0.3210115134716034,0.4503600299358368,0.3586314022541046,0.6395852565765381,0.5923179984092712,0.3665125072002411,0.28469863533973694,0.4795159697532654,0.4115004241466522,0.5588811039924622,0.4282807409763336,0.3755365014076233,0.47362589836120605,0.4757578670978546,0.27617108821868896,0.45071807503700256,0.3904404640197754,0.4746910333633423,0.42376020550727844,0.4224330484867096,0.4733031392097473,0.3271853029727936,0.3683234751224518,0.4965139925479889,0.44121870398521423,0.4719318151473999,0.40199437737464905,0.667487382888794,0.2962288558483124,0.5500818490982056,0.36493980884552,0.3837937116622925,0.41168880462646484,0.48996955156326294,0.22948500514030457,0.5223119258880615,0.5049575567245483,0.5405594110488892,0.28726544976234436,0.6537596583366394,0.3092673718929291,0.34088847041130066,0.4372129440307617,0.30448347330093384,0.22738836705684662,0.46826034784317017,0.44173741340637207,0.5550165772438049,0.320137619972229,0.5206688642501831,0.3912905752658844,0.5201575756072998,0.5937414169311523,0.3692045211791992,0.24148985743522644,0.49031320214271545,0.3835453391075134,0.5369505882263184,0.45833930373191833,0.2371492236852646,0.48312392830848694,0.483618825674057,0.3459879159927368,0.4020968973636627,0.45989173650741577,0.43092086911201477,0.4397832751274109,0.4775363504886627,0.41622868180274963,0.3936329782009125,0.3804610073566437,0.5330806970596313,0.410076379776001,0.5589260458946228,0.38819271326065063
P5215,0.2181992083787918,0.2586978077888489,0.30477088689804077,0.19810311496257782,0.31045448780059814,0.17256702482700348,0.3348720371723175,0.2855619490146637,0.45497122406959534,0.41509196162223816,0.2935476005077362,0.327066570520401,0.5369155406951904,0.39973118901252747,0.4244533181190491,0.2372211515903473,0.4418163597583771,0.43608713150024414,0.5586593747138977,0.4580300450325012,0.577338457107544,0.285921186208725,0.6143226027488708,0.31621497869491577,0.31139230728149414,0.47767308354377747,0.44691774249076843,0.270333468914032,0.5205085873603821,0.29454508423805237,0.35351112484931946,0.1787141114473343,0.27774980664253235,0.4732736051082611,0.5357152223587036,0.34535616636276245,0.34854793548583984,0.3576453626155853,0.4003407955169678,0.3214290142059326,0.23930616676807404,0.3492176830768585,0.35060495138168335,0.3546423017978668,0.41009992361068726,0.4004063904285431,0.3490191102027893,0.43182572722435,0.22794805467128754,0.2611326575279236,0.6133427619934082,0.25405293703079224,0.37596800923347473,0.2648187577724457,0.24027308821678162,0.2375374585390091,0.3899441659450531,0.46986153721809387,0.36008724570274353,0.2608391344547272,0.5059677362442017,0.36607158184051514,0.46332940459251404,0.32215234637260437,0.437410831451416,0.3293676972389221,0.47384509444236755,0.3262786567211151,0.41293981671333313,0.3272797763347626,0.602218747138977,0.21563635766506195,0.3247184157371521,0.4603126347064972,0.4430164694786072,0.20485346019268036,0.4259117841720581,0.3721533715724945,0.348297119140625,0.2042982429265976,0.24618412554264069,0.5000777840614319,0.3725217878818512,0.3558776378631592,0.4243427813053131,0.32360005378723145,0.46020886301994324,0.33017489314079285,0.22285713255405426,0.5092494487762451,0.35930463671684265,0.4120822250843048,0.4227953851222992,0.3818943202495575,0.4352496862411499,0.45926445722579956
P5212,0.9397817254066467,0.17840836942195892,,0.33507874608039856,0.7342392802238464,0.6015327572822571,0.4256592392921448,0.4066186249256134,1.0,,,0.2614723742008209,0.6848829984664917,0.32084789872169495,,0.7731890678405762,,0.25613707304000854,0.6030927300453186,0.8468906879425049,,0.36890116333961487,0.3143855631351471,0.3666397035121918,0.4880189299583435,1.0,0.3607848584651947,0.2212839126586914,0.5731719732284546,0.20705808699131012,,0.26560264825820923,0.2142278403043747,0.65236496925354,0.912582516670227,0.273108571767807,0.38363969326019287,0.7397497892379761,0.38272184133529663,0.5720736384391785,0.7066231966018677,,0.7295302748680115,,0.7277528643608093,0.8665959239006042,,,0.7234215140342712,0.26317575573921204,,0.5420880913734436,0.9399712681770325,0.6511250734329224,0.5090977549552917,0.4000454843044281,0.7226129174232483,0.8828603625297546,,0.28555813431739807,0.48303064703941345,0.3229771554470062,,0.5336336493492126,,0.2739602029323578,0.601635754108429,,0.49781814217567444,0.29366055130958557,0.519024670124054,0.25688087940216064,0.9459964632987976,,0.4336482584476471,0.25391921401023865,0.40480464696884155,0.4326287508010864,,0.5180278420448303,0.2639794647693634,0.6944311857223511,,0.37029752135276794,0.38887685537338257,,0.37698647379875183,0.6029778718948364,,,,,0.4594622254371643,0.5677505135536194,,
P5224,0.27771249413490295,0.19909821450710297,0.6376223564147949,0.3785039484500885,0.3725048005580902,0.2158680260181427,0.20019002258777618,0.2908906638622284,0.5148841142654419,0.3267723321914673,0.34867143630981445,0.25541844964027405,0.3614729046821594,0.34205448627471924,0.41167962551116943,0.24894453585147858,0.4099828898906708,0.4106230139732361,0.45060059428215027,0.39552009105682373,0.4991222023963928,0.4105994403362274,0.45652955770492554,0.3541141748428345,0.24132980406284332,0.5202432870864868,0.4521861672401428,0.25698739290237427,0.41556569933891296,0.2845534384250641,0.41722363233566284,0.2880411446094513,0.3947924077510834,0.4592071771621704,0.25914573669433594,0.498866468667984,0.4425351917743683,0.5353487133979797,0.26115864515304565,0.35321179032325745,0.2413104623556137,0.3421264588832855,0.29482942819595337,0.34177714586257935,0.39231985807418823,0.4169255793094635,0.3519554138183594,0.6463186740875244,0.33947861194610596,0.2083708792924881,0.5152361989021301,0.40484708547592163,0.6474986672401428,0.24868212640285492,0.19080425798892975,0.23047183454036713,0.45910918712615967,0.3517153859138489,0.3794073760509491,0.2496219277381897,0.3780062198638916,0.3837801218032837,0.3804595172405243,0.2789147198200226,0.39947041869163513,0.3560950458049774,0.4710109531879425,0.4387400150299072,0.40722742676734924,0.3956025242805481,0.4833686053752899,0.23489150404930115,0.4208988547325134,0.6578065156936646,0.49007079005241394,0.25742635130882263,0.40533339977264404,0.2356692999601364,0.4758467376232147,0.265740305185318,0.2779982089996338,0.48732489347457886,0.3247731328010559,0.27408191561698914,0.3028500974178314,0.3154783546924591,0.3153662383556366,0.30782946944236755,0.2992001473903656,0.3970372676849365,0.3549548387527466,0.3232935965061188,0.36690783500671387,0.4113806486129761,0.36282530426979065,0.6312986016273499
P5247,0.2426876425743103,0.20687951147556305,0.3801354765892029,0.2105196714401245,0.24121391773223877,0.1930873543024063,0.37799346446990967,0.2070004642009735,0.5812770128250122,0.3529932498931885,0.313014417886734,0.2298484444618225,0.3687753975391388,0.22951959073543549,0.39072176814079285,0.30119290947914124,0.2886779010295868,0.352793425321579,0.5029574632644653,0.34847620129585266,0.5791984796524048,0.3218100070953369,0.748475193977356,0.39169901609420776,0.3243929147720337,0.710677444934845,0.501727283000946,0.3656806945800781,0.3938859701156616,0.489626944065094,0.47688165307044983,0.6190822720527649,0.30507954955101013,0.5726725459098816,0.5862038731575012,0.3942147195339203,0.7195135354995728,0.2735501825809479,0.3262118995189667,0.43691521883010864,0.2763112485408783,0.4839848577976227,0.44847530126571655,0.3142494559288025,0.6131591200828552,0.5760703682899475,0.5557438135147095,0.38105475902557373,0.22556379437446594,0.19034884870052338,0.34414801001548767,0.21234038472175598,0.2584204077720642,0.2394917905330658,0.22023074328899384,0.19860202074050903,0.4639374017715454,0.31698501110076904,0.28536051511764526,0.241985023021698,0.5457278490066528,0.3032113313674927,0.45134130120277405,0.22773708403110504,0.3261169195175171,0.2661196291446686,0.5399143695831299,0.4456479847431183,0.6049830913543701,0.23224148154258728,0.647484540939331,0.3002181947231293,0.4264336824417114,0.6931310892105103,0.5140047669410706,0.31181779503822327,0.4709498882293701,0.3375492990016937,0.4895510971546173,0.4817950129508972,0.3377430737018585,0.3992665410041809,0.3010927438735962,0.22939597070217133,0.550078809261322,0.3164990544319153,0.2804435193538666,0.23893995583057404,0.3450447916984558,0.4734375774860382,0.48768407106399536,0.3080902099609375,0.5584855079650879,0.5365377068519592,0.37783852219581604,0.2832058370113373
P5249,0.26552969217300415,0.21795320510864258,0.46080565452575684,0.46588659286499023,0.397654265165329,0.24022436141967773,0.24532535672187805,0.2145659476518631,0.45846161246299744,0.4305819869041443,0.5171186923980713,0.3360815644264221,0.5855381488800049,0.27736666798591614,0.3125656843185425,0.313374787569046,0.2990250289440155,0.2828056812286377,0.2925019860267639,0.4529629647731781,0.511218786239624,0.24223275482654572,0.3905582129955292,0.24185442924499512,0.3088386058807373,0.5421903729438782,0.4017135798931122,0.22055059671401978,0.5387670993804932,0.47638726234436035,0.6243100762367249,0.3762136995792389,0.2518777549266815,0.4057774841785431,0.5119253993034363,0.4216621220111847,0.43084239959716797,0.2289178967475891,0.3924812376499176,0.30553126335144043,0.2476712167263031,0.5846588611602783,0.5372208952903748,0.3969019651412964,0.47047802805900574,0.5464695692062378,0.41322845220565796,0.40406522154808044,0.43284666538238525,0.22428925335407257,0.625993013381958,0.1981746107339859,0.5204116702079773,0.25628241896629333,0.2554576098918915,0.27104678750038147,0.4385106861591339,0.3424508571624756,0.33573266863822937,0.30319130420684814,0.3842769265174866,0.29518938064575195,0.3313106596469879,0.4181083142757416,0.3153163194656372,0.3542928695678711,0.3008735477924347,0.40739870071411133,0.5456854104995728,0.23991759121418,0.5323615670204163,0.2576006054878235,0.4565444886684418,0.5586828589439392,0.3668147921562195,0.2030215859413147,0.424302339553833,0.35555920004844666,0.5134714841842651,0.3623097836971283,0.3543737530708313,0.3807634711265564,0.4630735218524933,0.2825116217136383,0.28755617141723633,0.3007897734642029,0.40510067343711853,0.26070231199264526,0.33682990074157715,0.6624773740768433,0.5945143699645996,0.4195316433906555,0.4120779037475586,0.5500121712684631,0.47023215889930725,0.3883744776248932
P5225,0.40733233094215393,0.22497518360614777,0.32165229320526123,0.30127978324890137,0.5357393622398376,0.4465366005897522,0.2270432412624359,0.46150994300842285,0.5394068360328674,0.6564500331878662,0.44415009021759033,0.4633321464061737,0.532320499420166,0.4272502660751343,0.47769004106521606,0.39489835500717163,0.398932546377182,0.378320574760437,0.43862685561180115,0.5102114677429199,0.6356898546218872,0.2962590157985687,0.5870458483695984,0.347370982170105,0.42995786666870117,0.4281143248081207,0.3551340699195862,0.35838016867637634,0.5466370582580566,0.44332069158554077,0.6049343347549438,0.40437960624694824,0.35013046860694885,0.3960718810558319,0.4906257092952728,0.31561464071273804,0.3864102065563202,0.3926202058792114,0.4422731399536133,0.6440494060516357,0.4454638659954071,0.4071115255355835,0.44147080183029175,0.39171817898750305,0.6106753945350647,0.5826888680458069,0.5496523976325989,0.44298091530799866,0.5488957762718201,0.31467312574386597,0.2971575856208801,0.27187371253967285,0.439048707485199,0.36559686064720154,0.23926573991775513,0.39322614669799805,0.48500296473503113,0.7131922245025635,0.4238010048866272,0.30367550253868103,0.5462284684181213,0.31227216124534607,0.37028083205223083,0.41350796818733215,0.3082968592643738,0.2844793200492859,0.46755725145339966,0.541777491569519,0.49626684188842773,0.2786540985107422,0.5067460536956787,0.27908533811569214,0.38075578212738037,0.5604657530784607,0.5268506407737732,0.3370962142944336,0.42596909403800964,0.38216501474380493,0.5622158646583557,0.40563875436782837,0.29454532265663147,0.4056701064109802,0.5226337909698486,0.30663302540779114,0.40889161825180054,0.40210795402526855,0.36613091826438904,0.49376416206359863,0.4872016906738281,0.42620372772216797,0.44408488273620605,0.44970396161079407,0.5381609201431274,0.5014608502388,0.3863179683685303,0.4214683473110199
