,TCpol,TCs,Amyg,OFCi,INSa,OFCm,TCc,OFCl,TCi,PHC,INS-G,PMCvl,VACv,INSp,PFCpol,HIP,sACC,PFCvl,V2,PFCm,TCv,VACd,V1-right,PFCcl,A2,CCr,CCp,ACC,S2,S1,A1,M1,PCi,PCm,PFCdm,PCip,PCs,FEF,PFCdl,PMCm,PMCdl,Thal-Front,Thal-Temp,Thal-OccPar,BG-caud,BG-put,BG-pall,BG-nac,TCpol.1,TCs.1,Amyg.1,OFCi.1,INSa.1,OFCm.1,TCc.1,OFCl.1,TCi.1,PHC.1,INS-G.1,PMCvl.1,VACv.1,INSp.1,PFCpol.1,HIP.1,sACC.1,PFCvl.1,V2.1,PFCm.1,TCv.1,VACd.1,V1-left,PFCcl.1,A2.1,CCr.1,CCp.1,ACC.1,S2.1,S1.1,A1.1,M1.1,PCi.1,PCm.1,PFCdm.1,PCip.1,PCs.1,FEF.1,PFCdl.1,PMCm.1,PMCdl.1,Thal-Front.1,Thal-Temp.1,Thal-OccPar.1,BG-caud.1,BG-put.1,BG-pall.1,BG-nac.1
P5236,0.4050508439540863,0.1946866959333419,0.5126761794090271,0.237098291516304,0.2842676639556885,0.3446652293205261,0.427580177783966,0.3045451641082763,0.468611478805542,0.3955110013484955,0.3038024008274078,0.3604991734027862,0.3955747485160827,0.4834226965904236,0.2745154798030853,0.3724804222583771,0.5651658773422241,0.2544194757938385,0.3249347507953644,0.2704130709171295,0.4906953275203705,0.3284231722354889,0.3008611798286438,0.2440292537212371,0.4589452743530273,0.4437260329723358,0.3246668577194214,0.4167221486568451,0.4584652483463287,0.3841790556907654,0.5746519565582275,0.2601355612277984,0.2165384739637375,0.5463376045227051,0.3457477688789367,0.346517413854599,0.4977429211139679,0.3736891448497772,0.2770279049873352,0.4122963845729828,0.2032442390918731,0.5218731760978699,0.5380478501319885,0.5225735902786255,0.3635258078575134,0.4815625548362732,0.3919897079467773,0.7458261251449585,0.6958439350128174,0.1598580330610275,0.4306189119815826,0.3990247547626495,0.437878280878067,0.3092451095581054,0.4422443807125091,0.237970769405365,0.5772842764854431,0.3381108343601227,0.3666600584983825,0.3179740011692047,0.330950379371643,0.4715873897075653,0.2772013545036316,0.3840574324131012,0.5225163698196411,0.2143455147743225,0.2789162397384643,0.3339212238788605,0.396399974822998,0.2928354144096374,0.3006462752819061,0.2831314504146576,0.5131336450576782,0.5751422643661499,0.4601466059684753,0.4098187088966369,0.4462213218212127,0.2828637957572937,0.6400566697120667,0.229731336236,0.201322466135025,0.5959694385528564,0.3130683004856109,0.3853537738323211,0.4995099008083343,0.4203293621540069,0.3639048337936401,0.3956616222858429,0.2819058895111084,0.5075303912162781,0.3976438343524933,0.5053258538246155,0.3937876224517822,0.4833037257194519,0.4975164830684662,0.5985246896743774
P5237,0.2155291885137558,0.2542126774787903,0.18052490055561066,0.14388276636600494,0.24286216497421265,0.2072470337152481,0.2271665334701538,0.2038773000240326,0.5230510234832764,0.21723167598247528,0.3442181348800659,0.1999102383852005,0.3043283522129059,0.3853660225868225,0.3664707839488983,0.3352816104888916,0.288565456867218,0.2347290962934494,0.3395937979221344,0.39841213822364807,0.39962413907051086,0.2883601486682892,0.5164351463317871,0.18047164380550385,0.4179111123085022,0.5240162014961243,0.3894277513027191,0.26876118779182434,0.37304434180259705,0.19981329143047333,0.5114570260047913,0.2251870185136795,0.3024984300136566,0.5186154842376709,0.37563279271125793,0.3008485436439514,0.41997161507606506,0.3179689943790436,0.20095668733119965,0.20919398963451385,0.20181378722190857,0.3021148145198822,0.23006822168827057,0.3155778646469116,0.382316917181015,0.43218550086021423,0.3754066824913025,0.3913979232311249,0.23987655341625214,0.2515474855899811,0.25793060660362244,0.16226358711719513,0.21367155015468597,0.2709842324256897,0.13594980537891388,0.19305777549743652,0.35854005813598633,0.2517273724079132,0.35532957315444946,0.2101551741361618,0.4684518873691559,0.36342498660087585,0.3659403622150421,0.2215721160173416,0.32467976212501526,0.2932354807853699,0.278768926858902,0.3812544047832489,0.3686431646347046,0.21171869337558746,0.5044050216674805,0.21896517276763916,0.4529496431350708,0.48899903893470764,0.30982106924057007,0.24738404154777527,0.2605898976325989,0.2318708300590515,0.3714294135570526,0.19779068231582642,0.24125058948993683,0.5578495860099792,0.3428267240524292,0.30956849455833435,0.38334107398986816,0.38549959659576416,0.37340351939201355,0.4132799506187439,0.2151441127061844,0.26756495237350464,0.2890159785747528,0.25694555044174194,0.4090704619884491,0.4095096290111542,0.32656237483024597,0.34488752484321594
P5238,0.3014047145843506,0.1868346035480499,0.4644331634044647,0.3489220142364502,0.2741480469703674,0.4428059160709381,0.3713986277580261,0.4186139702796936,0.3291855752468109,0.3055857419967651,0.3974106907844543,0.2742704749107361,0.3695439994335174,0.3296751976013183,0.5761547684669495,0.363296240568161,0.3853397667407989,0.2837215363979339,0.2924406826496124,0.3970936834812164,0.2962118983268738,0.2591140866279602,0.4971868097782135,0.2554804980754852,0.3364072740077972,0.5124645829200745,0.3969390988349914,0.274210512638092,0.3818715810775757,0.2824010848999023,0.3841038048267364,0.161806046962738,0.2548503279685974,0.3669440746307373,0.3095984160900116,0.3207952976226806,0.3408413529396057,0.3860554695129394,0.2862628102302551,0.251520425081253,0.2942546904087066,0.4078447818756103,0.2639757692813873,0.2578479945659637,0.405772715806961,0.3726945519447326,0.3836245834827423,0.6265079975128174,0.3530565500259399,0.1852196753025055,0.5087082386016846,0.4372387528419494,0.3533626496791839,0.4196692407131195,0.2413434982299804,0.2853941917419433,0.3373132348060608,0.2667316496372223,0.4062937498092651,0.2952328324317932,0.3106021583080292,0.2489626854658126,0.5406815409660339,0.3437134027481079,0.3303759396076202,0.2879266440868377,0.275218516588211,0.4277904033660888,0.3315756022930145,0.2215597927570343,0.4632950127124786,0.2765485644340515,0.4599678218364715,0.6098412871360779,0.4116393327713012,0.285964161157608,0.3341532349586487,0.2219411879777908,0.3904233872890472,0.1775541007518768,0.240283265709877,0.4272752404212951,0.396662175655365,0.3122423887252807,0.3412169814109802,0.375896155834198,0.2925812900066376,0.2732833325862884,0.2767366766929626,0.3134346604347229,0.2449221760034561,0.2462096810340881,0.4379056096076965,0.4146624505519867,0.4476349055767059,0.5197088122367859
P5243,0.3256603181362152,0.2139260619878769,0.3241356313228607,0.3543236255645752,0.2176451534032821,0.1998403817415237,0.2124620079994201,0.2739171981811523,0.416910856962204,0.2972819805145263,0.4329263865947723,0.2717781066894531,0.4031205475330353,0.2151100039482116,0.3747680783271789,0.327847421169281,0.4197840392589569,0.3702899515628814,0.334657222032547,0.5383105874061584,0.355153352022171,0.2831566631793976,0.2660588324069977,0.3366938829421997,0.1780566275119781,0.6144495606422424,0.4186412394046783,0.1987068355083465,0.3826951086521148,0.290154367685318,0.4802561700344085,0.2302152961492538,0.3891973495483398,0.4077450037002563,0.4624502062797546,0.394390732049942,0.3905870020389557,0.3724604547023773,0.3866662979125976,0.3785183429718017,0.2923312187194824,0.4142882823944092,0.294861763715744,0.2747096717357635,0.508890688419342,0.5304902195930481,0.4521412253379822,0.4992973506450653,0.333835631608963,0.2497772127389907,0.4015384018421173,0.2331868410110473,0.2952985763549804,0.1974105387926101,0.2162901908159256,0.2432620525360107,0.397466242313385,0.3425944447517395,0.3747784495353699,0.3205419778823852,0.3361367881298065,0.2661663889884949,0.4008231163024902,0.3735922276973724,0.4137385189533233,0.2948065102100372,0.2896330654621124,0.5838584899902344,0.451038509607315,0.249819278717041,0.3611990809440613,0.2270480096340179,0.2918114960193634,0.7092985510826111,0.5395842790603638,0.242425337433815,0.3229267001152038,0.2164848893880844,0.4750205278396606,0.191695436835289,0.3633451759815216,0.4323614537715912,0.5078745484352112,0.3022297322750091,0.3531841933727264,0.3779780566692352,0.3098545670509338,0.3062609136104584,0.2567829489707947,0.4986177384853363,0.3770167231559753,0.3399400413036346,0.5174993276596069,0.5148138999938965,0.4721646904945373,0.3654964566230774
P5244,0.5516974329948425,0.2233656644821167,0.6107180714607239,0.270520269870758,0.2346527576446533,0.2214928716421127,0.2077986598014831,0.3273214101791382,0.360687106847763,0.2600728273391723,0.4261863231658935,0.3590788245201111,0.2390091270208358,0.4269157648086548,0.3238306939601898,0.3401570320129394,0.3729312717914581,0.1983637660741806,0.4462738931179046,0.3464031517505646,0.2946224510669708,0.4684329926967621,0.4760725200176239,0.1765554398298263,0.4529969990253448,0.4597924947738647,0.320022702217102,0.3305888772010803,0.379475474357605,0.3312072455883026,0.5003437399864197,0.3438161313533783,0.3052068054676056,0.4983811676502228,0.3993147611618042,0.433063268661499,0.4796126186847687,0.3735199570655823,0.2771198153495788,0.3913171291351318,0.3122073709964752,0.3177806437015533,0.329098492860794,0.390357106924057,0.4202510118484497,0.4564200341701507,0.4555020928382873,0.5143690705299377,0.7777481079101562,0.2986786663532257,0.7278492450714111,0.2960175573825836,0.3024551272392273,0.2466950565576553,0.2223209589719772,0.3370127379894256,0.3286807835102081,0.4096295833587646,0.3836400210857391,0.2180067598819732,0.2617654204368591,0.2954364418983459,0.3353033065795898,0.3824848532676697,0.3048159480094909,0.166561096906662,0.2269133478403091,0.34529510140419,0.329804927110672,0.3606355786323547,0.6211216449737549,0.2288419753313064,0.6240852475166321,0.5727024674415588,0.3678642809391022,0.2611404061317444,0.5011385679244995,0.3468406498432159,0.45888152718544,0.4199550151824951,0.2187798917293548,0.5921998620033264,0.3268665373325348,0.369680255651474,0.546572744846344,0.3098551630973816,0.3255051970481872,0.2741329371929168,0.3332575559616089,0.5054799914360046,0.3200586140155792,0.2310260683298111,0.3066467940807342,0.4186474680900574,0.7133828401565552,0.4554985761642456
P5245,0.3136618435382843,0.1867228150367736,0.2700137197971344,0.2376134097576141,0.3107921481132507,0.2409837245941162,0.1821257174015045,0.2373407185077667,0.4287327229976654,0.2683675289154053,0.3738948702812195,0.272799551486969,0.4716299176216125,0.2603694200515747,0.2968311905860901,0.3591718375682831,0.3163899779319763,0.3762909173965454,0.3747923076152801,0.3512299358844757,0.4932314753532409,0.2732001841068268,0.6716985702514648,0.214205652475357,0.2784095108509063,0.5202971696853638,0.2916468679904938,0.3203588724136352,0.403667539358139,0.2296234518289566,0.4210765957832336,0.1963053196668625,0.2357367575168609,0.3714384138584137,0.3798638582229614,0.3227462768554687,0.3072899878025055,0.3120009005069732,0.2907915711402893,0.2609694600105285,0.255864679813385,0.2982354164123535,0.3601612150669098,0.283647358417511,0.3395830392837524,0.3572415113449096,0.2658869624137878,0.4696233570575714,0.3730008900165558,0.1983114331960678,0.2707624435424804,0.2280393242835998,0.4600118696689605,0.1750859767198562,0.2088692486286163,0.3328107297420501,0.3437442481517792,0.3180137276649475,0.4452472627162933,0.2581821084022522,0.3537014722824096,0.2359578907489776,0.3455574214458465,0.2325640469789505,0.3125155568122864,0.2828272581100464,0.5011038184165955,0.4209356904029846,0.4549084901809692,0.3098398149013519,0.7429338097572327,0.2454761564731598,0.281281441450119,0.651858925819397,0.294122964143753,0.2977938652038574,0.2574208080768585,0.2489826381206512,0.3471042215824127,0.257318377494812,0.1978318244218826,0.3365120887756347,0.2931237518787384,0.5605316162109375,0.3362932205200195,0.2687558233737945,0.2706542015075683,0.2614927887916565,0.271315723657608,0.2950974702835083,0.4865342378616333,0.2541022896766662,0.3673076927661896,0.3493139147758484,0.3880288600921631,0.3738935589790344
P5247,0.3194905817508697,0.2277977913618087,0.2400912344455719,0.2631206810474396,0.3732123970985412,0.3906155526638031,0.306637167930603,0.2243597507476806,0.3636783063411712,0.3864277303218841,0.2836078107357025,0.3382205367088318,0.3129368722438812,0.3325913846492767,0.3334450721740722,0.2273394614458084,0.4303179085254669,0.3944167196750641,0.3383049070835113,0.4607768058776855,0.3180016875267029,0.3496501445770263,0.5120852589607239,0.2588793933391571,0.5679754018783569,0.5397248268127441,0.4618347585201263,0.2661997675895691,0.4929409027099609,0.3521601855754852,0.3904590308666229,0.2440701574087143,0.3000085055828094,0.4891347289085388,0.3281290829181671,0.422032356262207,0.3717063963413238,0.3909161388874054,0.3885281980037689,0.3665794134140014,0.2135757803916931,0.3517346382141113,0.2958176136016845,0.2538552582263946,0.397931307554245,0.3952821493148803,0.3025363981723785,0.5450184345245361,0.2082904130220413,0.2750003039836883,0.3451942503452301,0.2550570964813232,0.4088991284370422,0.3785457611083984,0.335796594619751,0.1991195082664489,0.4822458922863006,0.4253934919834137,0.321575790643692,0.2712036669254303,0.4116223752498626,0.3167369961738586,0.4820616841316223,0.6174337863922119,0.4745463728904724,0.3303040266036987,0.4536905586719513,0.489300012588501,0.381418913602829,0.3853147029876709,0.5203297734260559,0.230838343501091,0.3629520833492279,0.6082985401153564,0.5016904473304749,0.2627969086170196,0.3901989161968231,0.3015872836112976,0.4518246948719024,0.3533868491649627,0.3881415128707886,0.6213148832321167,0.4329797327518463,0.3505032956600189,0.3406278491020202,0.2982447147369385,0.397252082824707,0.3681307733058929,0.2740408480167389,0.3206025063991546,0.2798846662044525,0.2591771483421325,0.3814741969108581,0.3519282639026642,0.3330413401126861,0.4070636630058288
P5249,0.3742337822914123,0.1549178659915924,0.3834209740161896,0.2364475280046463,0.2592655122280121,0.3282736837863922,0.2140602320432663,0.4024089276790619,0.4035856425762176,0.3017414808273315,0.4680410027503967,0.2507650554180145,0.3608852922916412,0.2880639731884002,0.6041219234466553,0.3486852049827575,0.3640784919261932,0.3123424351215362,0.428609162569046,0.4859242439270019,0.4558717906475067,0.4121080338954925,0.6031405329704285,0.2648164927959442,0.4141648113727569,0.5687645673751831,0.439833253622055,0.42943075299263,0.4495760500431061,0.324518471956253,0.4928477108478546,0.2290497720241546,0.346876859664917,0.3812529444694519,0.2714439034461975,0.4654856324195862,0.4673802852630615,0.3783761858940124,0.3418925404548645,0.2983591258525848,0.2853561043739319,0.4150621294975281,0.2816008329391479,0.3160650432109833,0.3553943932056427,0.5558911561965942,0.4592499434947967,0.4038034677505493,0.3780568838119507,0.2654640674591064,0.3258179724216461,0.2562877237796783,0.3568472862243652,0.4037894010543823,0.1945406645536422,0.3459646999835968,0.4230509996414184,0.390766441822052,0.4205272793769836,0.2963156104087829,0.3618064224720001,0.3103274703025818,0.565833330154419,0.3618882298469543,0.3929219543933868,0.2637282609939575,0.5149679183959961,0.5301809310913086,0.4376819431781769,0.4865782260894775,0.6036134362220764,0.2733814716339111,0.3518735766410827,0.7205135226249695,0.5312291383743286,0.3685218691825866,0.3323824405670166,0.2358787953853607,0.5881445407867432,0.2580379247665405,0.3008850514888763,0.4810248911380768,0.406182587146759,0.2725640535354614,0.3350636959075928,0.2688845694065094,0.4258384108543396,0.293528139591217,0.2273387759923935,0.5028280019760132,0.3778084516525268,0.3113755583763122,0.364508718252182,0.5604235529899597,0.3903513252735138,0.3616572022438049
P5252,0.3486548662185669,0.1610766053199768,0.3797416090965271,0.2389413863420486,0.2527818083763122,0.2556125819683075,0.1856013834476471,0.2736793458461761,0.3257280588150024,0.3935253620147705,0.2991257905960083,0.2789158821105957,0.4340935349464416,0.3013112843036651,0.4284899532794952,0.2539010941982269,0.3172772228717804,0.299510508775711,0.5262376070022583,0.3600577414035797,0.331762284040451,0.2426945120096206,0.5113673806190491,0.2271627336740493,0.4124267399311065,0.6004076600074768,0.5485967397689819,0.2398430109024047,0.4066203534603119,0.2409621179103851,0.7099376916885376,0.227891132235527,0.332127183675766,0.5189808011054993,0.4685217142105102,0.3778479695320129,0.3827660679817199,0.3982089757919311,0.4025997817516327,0.2246237248182296,0.2288766354322433,0.2597731351852417,0.2556817233562469,0.3624050319194793,0.3448179066181183,0.489751249551773,0.3946821987628937,0.4780553877353668,0.289257138967514,0.1728015542030334,0.2986855804920196,0.2230631560087204,0.1905282437801361,0.2343904972076416,0.2446840703487396,0.2593210637569427,0.354404866695404,0.3884221613407135,0.3070482611656189,0.2744886577129364,0.3453572690486908,0.1975575983524322,0.4532875716686249,0.2205280214548111,0.3826030790805816,0.2271430492401123,0.3297265470027923,0.4848007559776306,0.2378466725349426,0.2520860433578491,0.4906677603721618,0.190302699804306,0.4920565485954284,0.5851395726203918,0.5405367612838745,0.2144179791212082,0.3303297162055969,0.270580530166626,0.5520101189613342,0.1875892579555511,0.2120136320590973,0.4955655634403229,0.4644154012203216,0.3023159205913543,0.3333370387554168,0.4663910269737243,0.3514763116836548,0.2850126624107361,0.2166202962398529,0.3395586907863617,0.2788763344287872,0.3234555125236511,0.2973783612251282,0.3523399531841278,0.3385869860649109,0.4198785424232483
P5253,0.6737800240516663,0.2862661182880401,0.5232449769973755,0.3114886283874511,0.2999359965324402,0.30466228723526,0.43217334151268,0.2016655504703521,0.6096993684768677,0.4656857550144195,0.4664541780948639,0.3552469313144684,0.3422664999961853,0.3219587206840515,0.4703873097896576,0.3225781917572021,0.4286265671253204,0.3053953051567077,0.3348465859889984,0.5642958283424377,0.5206694602966309,0.3559815883636474,0.3250911831855774,0.2454444766044616,0.3224162757396698,0.4024075269699096,0.3571187853813171,0.2659864425659179,0.5090360045433044,0.2630584836006164,0.3879695236682892,0.1872142702341079,0.3186837434768677,0.4776563942432403,0.4017618000507355,0.456041157245636,0.3930432796478271,0.340141236782074,0.2856154441833496,0.2098588645458221,0.1911745071411132,0.2546310126781463,0.2938871085643768,0.4296413958072662,0.3386328220367431,0.3537822365760803,0.2744694650173187,0.3784292936325073,0.5850147604942322,0.3417141437530517,0.3487400710582733,0.2784212529659271,0.4523730278015136,0.3384120166301727,0.2759911715984344,0.2297029197216034,0.4376936256885528,0.6735435128211975,0.4500304460525512,0.2298849821090698,0.3510815501213074,0.2887431979179382,0.4219894409179687,0.3082519173622131,0.505626380443573,0.3609912991523742,0.3517196476459503,0.6270909905433655,0.4165349304676056,0.3170554041862488,0.3362572491168976,0.3326921761035919,0.4207654297351837,0.5472456216812134,0.3545733094215393,0.2381218522787094,0.4072676301002502,0.2739655077457428,0.4315226972103119,0.1673993021249771,0.3410938680171966,0.606659471988678,0.4234305918216705,0.3300906419754028,0.4251056015491485,0.269698292016983,0.2125048786401748,0.2108427882194519,0.2290886044502258,0.2658820450305938,0.3917023539543152,0.452769935131073,0.2893516421318054,0.4702891111373901,0.4045470654964447,0.3343409597873688
P5254,0.3266109526157379,0.1551773995161056,0.3759545087814331,0.6089178323745728,0.3206620812416076,0.1951757222414016,0.2456177473068237,0.2589799463748932,0.4205557107925415,0.3255410492420196,0.3400637209415436,0.269532173871994,0.363228976726532,0.1917501986026764,0.4119107127189636,0.3053074777126312,0.4236850440502167,0.250653326511383,0.4826802015304565,0.5938270688056946,0.3474551141262054,0.2336871176958084,0.47840017080307,0.2712335586547851,0.3146410584449768,0.5589778423309326,0.4852518439292907,0.3568029701709747,0.2466573715209961,0.1972092390060424,0.3351868391036987,0.1476355940103531,0.3165988028049469,0.4604638516902923,0.5502340197563171,0.3466852605342865,0.3571087121963501,0.3192087411880493,0.3827499151229858,0.2721443772315979,0.2876802086830139,0.2462062090635299,0.2293231636285781,0.2223613262176513,0.3492305278778076,0.3745716214179992,0.3185808658599853,0.5832017660140991,0.3205885291099548,0.2856431007385254,0.3032580614089966,0.229967713356018,0.3454912304878235,0.2759598195552826,0.2568672299385071,0.2091992944478988,0.4044666588306427,0.3868506252765655,0.3056063652038574,0.275927722454071,0.2299965620040893,0.1788777709007263,0.549085795879364,0.2391109764575958,0.3988489210605621,0.2720075249671936,0.3007577955722809,0.5742363929748535,0.3516063988208771,0.1846288591623306,0.3709094524383545,0.3025304675102234,0.3330408036708832,0.7801139950752258,0.5149235725402832,0.328741043806076,0.2266518324613571,0.2357135266065597,0.4002493619918823,0.1360150128602981,0.3488930463790893,0.5273626446723938,0.572651743888855,0.2916502952575683,0.3023112118244171,0.345022588968277,0.3938657343387604,0.2250416278839111,0.2834523916244507,0.3477431535720825,0.2601051926612854,0.2144808620214462,0.394557923078537,0.3493259847164154,0.3114686012268066,0.5887659192085266
P5258,0.2428906112909317,0.1803786903619766,0.4088869392871856,0.3631859719753265,0.4266555309295654,0.2954770922660827,0.2117666006088256,0.3363490104675293,0.444988340139389,0.4228467345237732,0.4507692158222198,0.3267788290977478,0.3539789915084839,0.291845291852951,0.2732175886631012,0.3492541015148163,0.4010771214962005,0.2727002203464508,0.36026531457901,0.3760935068130493,0.3229984939098358,0.3774329721927643,0.4374122023582458,0.1882680803537368,0.3015284836292267,0.5018698573112488,0.4393461942672729,0.2002374976873397,0.3624671399593353,0.1855092644691467,0.4064670503139496,0.2066863179206848,0.2979264855384826,0.3794185221195221,0.3667159974575043,0.2482775896787643,0.3365015387535095,0.2867543995380401,0.3433196544647217,0.2312329560518264,0.1870166063308715,0.2995310127735138,0.2625254690647125,0.2596246600151062,0.2144437581300735,0.2897304594516754,0.286467581987381,0.7585060596466064,0.1876479834318161,0.1961513757705688,0.330567717552185,0.2042204737663269,0.3990662395954132,0.3067794442176819,0.2471862733364105,0.3043626546859741,0.3717229962348938,0.4385109841823578,0.3821533620357513,0.2258184850215912,0.3834064304828644,0.3039858937263489,0.2821105420589447,0.2682479321956634,0.3952015340328216,0.2102544009685516,0.4128238558769226,0.419230043888092,0.3545707166194916,0.3004811406135559,0.4695850908756256,0.1585016250610351,0.4151918590068817,0.6041030287742615,0.5042052865028381,0.2067373991012573,0.3560238778591156,0.1843831539154052,0.5024813413619995,0.225537896156311,0.218675896525383,0.5259218811988831,0.3075567781925201,0.4228088557720184,0.4031841456890106,0.2836708724498749,0.2656410634517669,0.2518986761569977,0.2469822615385055,0.3841244280338287,0.2315966337919235,0.2295818626880645,0.2860605120658874,0.2670977413654327,0.4336173236370086,0.7155551910400391
P5259,0.3519010245800018,0.318446010351181,0.512582540512085,0.4211289286613464,0.551151692867279,0.3807246685028076,0.320030927658081,0.3431487083435058,0.4997119605541229,0.392446219921112,0.6194288730621338,0.2182223051786422,0.3114481270313263,0.2911859154701233,0.226881206035614,0.573291003704071,0.4834262430667877,0.3299004137516022,0.2163126468658447,0.4308120906352997,0.4472951292991638,0.3359633684158325,0.232182964682579,0.2589098215103149,0.2876492738723755,0.5419678688049316,0.4816737771034241,0.3932285904884338,0.4328844845294952,0.3614947497844696,0.4954323172569275,0.2961517870426178,0.300103098154068,0.5728247165679932,0.3292253315448761,0.3540090024471283,0.4431131780147552,0.3255443274974823,0.232090875506401,0.3163700103759765,0.2255893945693969,0.367964893579483,0.3367511928081512,0.3261427581310272,0.4049436450004577,0.5357629656791687,0.4731846451759338,0.5655267238616943,0.3058404922485351,0.1969914138317108,0.5428548455238342,0.2612225711345672,0.4305101633071899,0.4157167077064514,0.2269117534160614,0.2385097444057464,0.3786599040031433,0.4563314020633697,0.4279502034187317,0.1998254954814911,0.2839730083942413,0.3014066815376282,0.3435667753219604,0.443500280380249,0.4855835735797882,0.2491241693496704,0.3686158657073974,0.4346546530723572,0.441015213727951,0.3177907466888428,0.2107110172510147,0.1707474738359451,0.3629159033298492,0.6048184633255005,0.5524924993515015,0.4058274924755096,0.3203977048397064,0.3018752634525299,0.3678444325923919,0.3280242681503296,0.3082976043224334,0.582422137260437,0.5354586243629456,0.3406160771846771,0.4976420998573303,0.4415772259235382,0.3448318243026733,0.321316510438919,0.2936232686042785,0.4196213781833648,0.3577485382556915,0.3114379048347473,0.3409118354320526,0.4664371609687805,0.6423117518424988,0.4653488099575043
P5260,0.1722148060798645,0.2654507458209991,0.288314551115036,0.2095810621976852,0.4013758599758148,0.3326425850391388,0.4372843503952026,0.1759175658226013,0.4894619882106781,0.297705203294754,0.2978566586971283,0.1991476118564605,0.7186362743377686,0.212803304195404,0.5052947998046875,0.3438428938388824,0.3810766339302063,0.3573106825351715,0.5826348662376404,0.4656128585338592,0.3880874216556549,0.2816872596740722,0.4202445745468139,0.3133803904056549,0.2543395757675171,0.5779448747634888,0.372213214635849,0.2808186411857605,0.4572089314460754,0.2699440121650696,0.3417616188526153,0.2278614044189453,0.3024668991565704,0.4351572692394256,0.4633208513259887,0.3690704107284546,0.302170991897583,0.1820404678583145,0.2577576637268066,0.2736130058765411,0.2381579428911209,0.2736969888210296,0.285119891166687,0.235483780503273,0.371635764837265,0.4697358012199402,0.3364935517311096,0.4903563261032104,0.2093010544776916,0.2128506600856781,0.3173000812530517,0.1799210757017135,0.2853631675243377,0.2991066873073578,0.3766466379165649,0.2381716966629028,0.5520820617675781,0.3006628453731537,0.4849985539913177,0.1999496966600418,0.4335681796073913,0.229802057147026,0.437993437051773,0.3002842366695404,0.4268546402454376,0.3285964131355285,0.3155458271503448,0.4620993733406067,0.3711007535457611,0.2399280965328216,0.3968098759651184,0.4763303697109222,0.4409859478473663,0.5780212879180908,0.4326197803020477,0.2852072119712829,0.4162454903125763,0.1942894607782364,0.3474879860877991,0.209928497672081,0.3689189255237579,0.4494343996047973,0.6969999074935913,0.5111795663833618,0.3095096945762634,0.3761302828788757,0.4255982935428619,0.3017372488975525,0.2801335453987121,0.297342985868454,0.3283621072769165,0.2462510466575622,0.3247548639774322,0.4871514141559601,0.3507041037082672,0.4339350759983063
